2025-07-20 17:45:59 | GameAutomationBot |     INFO | initialize:48 | Configuration loaded and validated successfully
2025-07-20 17:45:59 | GameAutomationBot |     INFO | initialize:52 | 🤖 YOLO11 model will be used: models/best.pt
2025-07-20 17:45:59 | GameAutomationBot |     INFO | _load_model:320 | ✅ YOLO11 model loaded successfully from: models\best.pt
2025-07-20 17:45:59 | GameAutomationBot |     INFO | _load_model:325 | 📋 Model classes: ['cash_pack', 'close_ad', 'daily_rewards_Question', 'daily_rewards_options', 'daily_rewards_watch_ads', 'medic_pack', 'morale_pack', 'no_ads_green', 'rest_pack', 'skip_ad', 'watch_ads_general', 'windows_button']
2025-07-20 17:45:59 | GameAutomationBot |     INFO | __init__:30 | ✅ YOLO11 detection enabled
2025-07-20 17:45:59 | GameAutomationBot |     INFO | initialize:69 | 🔍 Detection method: YOLO11
2025-07-20 17:45:59 | GameAutomationBot |     INFO | initialize:72 | 📋 Model classes: ['cash_pack', 'close_ad', 'daily_rewards_Question', 'daily_rewards_options', 'daily_rewards_watch_ads', 'medic_pack', 'morale_pack', 'no_ads_green', 'rest_pack', 'skip_ad', 'watch_ads_general', 'windows_button']
2025-07-20 17:45:59 | GameAutomationBot |     INFO | initialize:78 | Bot modules initialized successfully
2025-07-20 17:45:59 | GameAutomationBot |     INFO | run_interactive_mode:228 | Starting YOLO-enhanced interactive mode...
2025-07-20 17:46:30 | GameAutomationBot |     INFO | start_resource_farming:147 | 🌾 Starting YOLO-enhanced resource farming automation...
2025-07-20 17:46:30 | GameAutomationBot |     INFO | start_farming:64 | 🌾 Starting YOLO-enhanced resource farming sequence...
2025-07-20 17:46:30 | GameAutomationBot |     INFO | start_farming:71 | 🔍 Step 1: Looking for rest icon using YOLO...
2025-07-20 17:46:32 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found rest_pack at (1276, 77) with confidence 0.82
2025-07-20 17:46:32 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found rest_pack at (1091, 78) with confidence 0.76
2025-07-20 17:46:32 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found rest_pack at (1641, 77) with confidence 0.45
2025-07-20 17:46:32 | GameAutomationBot |     INFO | find_objects_on_screen:399 | 🔍 YOLO detection found 3 objects
2025-07-20 17:46:32 | GameAutomationBot |     INFO | find_best_match:426 | ✅ Best match: rest_pack (confidence: 0.82)
2025-07-20 17:46:32 | GameAutomationBot |     INFO | start_farming:84 | ✅ Step 1: Found and clicking rest icon
2025-07-20 17:46:33 | GameAutomationBot |     INFO | click_at_point:46 | ✅ Clicked at (1276, 77) using default method
2025-07-20 17:46:33 | GameAutomationBot |     INFO | start_farming:91 | ⏳ Step 2: Waiting for watch ads button to appear...
2025-07-20 17:46:36 | GameAutomationBot |    ERROR | start_resource_farming:164 | Error in resource farming: YOLOImageHandler.find_class_on_screen() got an unexpected keyword argument 'nce_threshold'
2025-07-20 17:48:32 | GameAutomationBot |     INFO | signal_handler:285 | 📡 Received signal 2 - shutting down gracefully...
2025-07-20 17:48:32 | GameAutomationBot |     INFO | stop_farming:208 | 🛑 Stopping resource farming...
2025-07-20 17:48:32 | GameAutomationBot |     INFO | cleanup:277 | ✅ Cleanup completed
