2025-08-03 23:18:45 | GameAutomationBot |     INFO | initialize:48 | Configuration loaded and validated successfully
2025-08-03 23:18:45 | GameAutomationBot |     INFO | initialize:52 | 🤖 YOLO11 model will be used: models/best.pt
2025-08-03 23:18:45 | GameAutomationBot |     INFO | _load_model:320 | ✅ YOLO11 model loaded successfully from: models\best.pt
2025-08-03 23:18:45 | GameAutomationBot |     INFO | _load_model:325 | 📋 Model classes: ['cash_pack', 'close_ad', 'daily_rewards_Question', 'daily_rewards_options', 'daily_rewards_watch_ads', 'medic_pack', 'morale_pack', 'no_ads_green', 'rest_pack', 'skip_ad', 'watch_ads_general', 'windows_button']
2025-08-03 23:18:45 | GameAutomationBot |     INFO | __init__:31 | ✅ YOLO11 detection enabled
2025-08-03 23:18:45 | GameAutomationBot |     INFO | initialize:69 | 🔍 Detection method: YOLO11
2025-08-03 23:18:45 | GameAutomationBot |     INFO | initialize:72 | 📋 Model classes: ['cash_pack', 'close_ad', 'daily_rewards_Question', 'daily_rewards_options', 'daily_rewards_watch_ads', 'medic_pack', 'morale_pack', 'no_ads_green', 'rest_pack', 'skip_ad', 'watch_ads_general', 'windows_button']
2025-08-03 23:18:45 | GameAutomationBot |     INFO | initialize:78 | Bot modules initialized successfully
2025-08-03 23:18:45 | GameAutomationBot |     INFO | run_interactive_mode:248 | Starting YOLO-enhanced interactive mode...
2025-08-03 23:19:26 | GameAutomationBot |     INFO | start_resource_farming:147 | 🌾 Starting YOLO-enhanced resource farming automation...
2025-08-03 23:19:26 | GameAutomationBot |     INFO | start_farming:65 | 🌾 Starting YOLO-enhanced resource farming sequence...
2025-08-03 23:19:26 | GameAutomationBot |     INFO | start_farming:69 | 🔍 Step 1: Looking for rest icon using YOLO...
2025-08-03 23:19:29 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found rest_pack at (2174, 172) with confidence 0.84
2025-08-03 23:19:29 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found rest_pack at (1228, 313) with confidence 0.32
2025-08-03 23:19:29 | GameAutomationBot |     INFO | find_objects_on_screen:399 | 🔍 YOLO detection found 2 objects
2025-08-03 23:19:29 | GameAutomationBot |     INFO | find_best_match:426 | ✅ Best match: rest_pack (confidence: 0.84)
2025-08-03 23:19:29 | GameAutomationBot |     INFO | start_farming:83 | ✅ Step 1: Found and clicking rest icon
2025-08-03 23:19:30 | GameAutomationBot |     INFO | click_at_point:46 | ✅ Clicked at (2174, 172) using default method
2025-08-03 23:19:30 | GameAutomationBot |     INFO | start_farming:90 | ⏳ Step 2: Waiting for watch ads button to appear...
2025-08-03 23:19:35 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found watch_ads_general at (3355, 521) with confidence 0.82
2025-08-03 23:19:35 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found watch_ads_general at (3352, 1283) with confidence 0.52
2025-08-03 23:19:35 | GameAutomationBot |     INFO | find_objects_on_screen:399 | 🔍 YOLO detection found 2 objects
2025-08-03 23:19:35 | GameAutomationBot |     INFO | find_best_match:426 | ✅ Best match: watch_ads_general (confidence: 0.82)
2025-08-03 23:19:35 | GameAutomationBot |     INFO | start_farming:99 | ✅ Step 2: Found watch ads button using class: watch_ads_general
2025-08-03 23:19:36 | GameAutomationBot |     INFO | click_at_point:46 | ✅ Clicked at (3355, 521) using default method
2025-08-03 23:19:39 | GameAutomationBot |     INFO | start_farming:112 | 😴 Step 3: Sleeping for 61 seconds...
2025-08-03 23:20:40 | GameAutomationBot |     INFO | start_farming:116 | 🔄 Step 4: Attempting to skip ads using YOLO...
2025-08-03 23:20:40 | GameAutomationBot |     INFO | find_objects_on_screen:399 | 🔍 YOLO detection found 0 objects
2025-08-03 23:20:40 | GameAutomationBot |     INFO | _handle_ads_with_yolo:232 | ❌ No objects found for classes: ['skip_ad']
2025-08-03 23:20:40 | GameAutomationBot |     INFO | start_farming:121 | 🔄 Step 5: No skip ads found, trying close ads...
2025-08-03 23:20:41 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found close_ad at (247, 169) with confidence 0.42
2025-08-03 23:20:41 | GameAutomationBot |     INFO | find_objects_on_screen:399 | 🔍 YOLO detection found 1 objects
2025-08-03 23:20:41 | GameAutomationBot |     INFO | _handle_ads_with_yolo:238 | ✅ Found close_ad with confidence 0.42
2025-08-03 23:20:41 | GameAutomationBot |     INFO | click_at_point:46 | ✅ Clicked at (247, 169) using default method
2025-08-03 23:20:41 | GameAutomationBot |     INFO | _handle_ads_with_yolo:243 | ✅ Successfully clicked close_ad
2025-08-03 23:20:43 | GameAutomationBot |     INFO | find_objects_on_screen:399 | 🔍 YOLO detection found 0 objects
2025-08-03 23:20:43 | GameAutomationBot |     INFO | start_farming:133 | 🔄 Step 6: Sleeping for 65s - checking for second ad...
2025-08-03 23:21:48 | GameAutomationBot |     INFO | find_objects_on_screen:399 | 🔍 YOLO detection found 0 objects
2025-08-03 23:21:48 | GameAutomationBot |     INFO | _handle_ads_with_yolo:232 | ❌ No objects found for classes: ['close_ad']
2025-08-03 23:21:48 | GameAutomationBot |     INFO | start_farming:143 | ✅ YOLO-enhanced farming sequence completed successfully
2025-08-03 23:21:48 | GameAutomationBot |    DEBUG | setup_key_handler:70 | Keyboard listener started
2025-08-03 23:21:48 | GameAutomationBot |     INFO | continuous_farming:305 | 🔁 Starting YOLO-enhanced continuous farming (interval: 5s)
2025-08-03 23:21:48 | GameAutomationBot |     INFO | run_farming_cycle:278 | 🔄 Running YOLO-enhanced farming cycle...
2025-08-03 23:21:49 | GameAutomationBot |     INFO | find_objects_on_screen:399 | 🔍 YOLO detection found 0 objects
2025-08-03 23:21:49 | GameAutomationBot |     INFO | _handle_ads_with_yolo:232 | ❌ No objects found for classes: ['close_ad', 'close', 'skip_ad', 'skip', 'x_button']
2025-08-03 23:21:49 | GameAutomationBot |     INFO | start_farming:65 | 🌾 Starting YOLO-enhanced resource farming sequence...
2025-08-03 23:21:49 | GameAutomationBot |     INFO | start_farming:69 | 🔍 Step 1: Looking for rest icon using YOLO...
2025-08-03 23:21:49 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found rest_pack at (2174, 173) with confidence 0.87
2025-08-03 23:21:49 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found rest_pack at (1228, 313) with confidence 0.32
2025-08-03 23:21:49 | GameAutomationBot |     INFO | find_objects_on_screen:399 | 🔍 YOLO detection found 2 objects
2025-08-03 23:21:49 | GameAutomationBot |     INFO | find_best_match:426 | ✅ Best match: rest_pack (confidence: 0.87)
2025-08-03 23:21:49 | GameAutomationBot |     INFO | start_farming:83 | ✅ Step 1: Found and clicking rest icon
2025-08-03 23:21:50 | GameAutomationBot |     INFO | click_at_point:46 | ✅ Clicked at (2174, 173) using default method
2025-08-03 23:21:50 | GameAutomationBot |     INFO | start_farming:90 | ⏳ Step 2: Waiting for watch ads button to appear...
2025-08-03 23:21:55 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found watch_ads_general at (3355, 521) with confidence 0.83
2025-08-03 23:21:55 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found watch_ads_general at (3352, 1283) with confidence 0.53
2025-08-03 23:21:55 | GameAutomationBot |     INFO | find_objects_on_screen:399 | 🔍 YOLO detection found 2 objects
2025-08-03 23:21:55 | GameAutomationBot |     INFO | find_best_match:426 | ✅ Best match: watch_ads_general (confidence: 0.83)
2025-08-03 23:21:55 | GameAutomationBot |     INFO | start_farming:99 | ✅ Step 2: Found watch ads button using class: watch_ads_general
2025-08-03 23:21:56 | GameAutomationBot |     INFO | click_at_point:46 | ✅ Clicked at (3355, 521) using default method
2025-08-03 23:21:59 | GameAutomationBot |     INFO | start_farming:112 | 😴 Step 3: Sleeping for 61 seconds...
2025-08-03 23:23:00 | GameAutomationBot |     INFO | start_farming:116 | 🔄 Step 4: Attempting to skip ads using YOLO...
2025-08-03 23:23:00 | GameAutomationBot |     INFO | find_objects_on_screen:399 | 🔍 YOLO detection found 0 objects
2025-08-03 23:23:00 | GameAutomationBot |     INFO | _handle_ads_with_yolo:232 | ❌ No objects found for classes: ['skip_ad']
2025-08-03 23:23:00 | GameAutomationBot |     INFO | start_farming:121 | 🔄 Step 5: No skip ads found, trying close ads...
2025-08-03 23:23:00 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found close_ad at (247, 169) with confidence 0.14
2025-08-03 23:23:00 | GameAutomationBot |     INFO | find_objects_on_screen:399 | 🔍 YOLO detection found 1 objects
2025-08-03 23:23:00 | GameAutomationBot |     INFO | _handle_ads_with_yolo:238 | ✅ Found close_ad with confidence 0.14
2025-08-03 23:23:01 | GameAutomationBot |     INFO | click_at_point:46 | ✅ Clicked at (247, 169) using default method
2025-08-03 23:23:01 | GameAutomationBot |     INFO | _handle_ads_with_yolo:243 | ✅ Successfully clicked close_ad
2025-08-03 23:23:02 | GameAutomationBot |     INFO | find_objects_on_screen:399 | 🔍 YOLO detection found 0 objects
2025-08-03 23:23:02 | GameAutomationBot |     INFO | start_farming:133 | 🔄 Step 6: Sleeping for 65s - checking for second ad...
2025-08-03 23:24:08 | GameAutomationBot |     INFO | find_objects_on_screen:399 | 🔍 YOLO detection found 0 objects
2025-08-03 23:24:08 | GameAutomationBot |     INFO | _handle_ads_with_yolo:232 | ❌ No objects found for classes: ['close_ad']
2025-08-03 23:24:08 | GameAutomationBot |     INFO | start_farming:143 | ✅ YOLO-enhanced farming sequence completed successfully
2025-08-03 23:24:08 | GameAutomationBot |     INFO | run_farming_cycle:292 | ✅ YOLO-enhanced farming sequence completed successfully
2025-08-03 23:24:08 | GameAutomationBot |     INFO | continuous_farming:315 | 📊 Farming cycle results: {'ads_handled': False, 'rewards_collected': False, 'rest_clicked': True, 'cycle_time': 1754274108.7891304, 'sequence_completed': True, 'yolo_enabled': True}
2025-08-03 23:24:08 | GameAutomationBot |     INFO | continuous_farming:318 | 🌱 Greens collected: 1/25
2025-08-03 23:24:08 | GameAutomationBot |     INFO | continuous_farming:321 | ⏰ Waiting 5s until next cycle...
2025-08-03 23:24:13 | GameAutomationBot |     INFO | run_farming_cycle:278 | 🔄 Running YOLO-enhanced farming cycle...
2025-08-03 23:24:13 | GameAutomationBot |     INFO | find_objects_on_screen:399 | 🔍 YOLO detection found 0 objects
2025-08-03 23:24:13 | GameAutomationBot |     INFO | _handle_ads_with_yolo:232 | ❌ No objects found for classes: ['close_ad', 'close', 'skip_ad', 'skip', 'x_button']
2025-08-03 23:24:13 | GameAutomationBot |     INFO | start_farming:65 | 🌾 Starting YOLO-enhanced resource farming sequence...
2025-08-03 23:24:13 | GameAutomationBot |     INFO | start_farming:69 | 🔍 Step 1: Looking for rest icon using YOLO...
2025-08-03 23:24:14 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found rest_pack at (2174, 173) with confidence 0.85
2025-08-03 23:24:14 | GameAutomationBot |    DEBUG | find_objects_on_screen:394 | 🎯 Found rest_pack at (1228, 313) with confidence 0.31
2025-08-03 23:24:14 | GameAutomationBot |     INFO | find_objects_on_screen:399 | 🔍 YOLO detection found 2 objects
2025-08-03 23:24:14 | GameAutomationBot |     INFO | find_best_match:426 | ✅ Best match: rest_pack (confidence: 0.85)
2025-08-03 23:24:14 | GameAutomationBot |     INFO | start_farming:83 | ✅ Step 1: Found and clicking rest icon
2025-08-03 23:24:14 | GameAutomationBot |     INFO | click_at_point:46 | ✅ Clicked at (2174, 173) using default method
